"Step","magic-salad-1128 - loss","magic-salad-1128 - loss__MIN","magic-salad-1128 - loss__MAX"
"11248","37.21841049194336","37.21841049194336","37.21841049194336"
"11249","26.084856033325195","26.084856033325195","26.084856033325195"
"11250","35.6558723449707","35.6558723449707","35.6558723449707"
"11251","32.71875","32.71875","32.71875"
"11252","41.35668182373047","41.35668182373047","41.35668182373047"
"11253","29.994159698486328","29.994159698486328","29.994159698486328"
"11254","39.88229751586914","39.88229751586914","39.88229751586914"
"11255","32.68149185180664","32.68149185180664","32.68149185180664"
"11256","36.13424301147461","36.13424301147461","36.13424301147461"
"11257","39.94968032836914","39.94968032836914","39.94968032836914"
"11258","30.842853546142578","30.842853546142578","30.842853546142578"
"11259","34.669593811035156","34.669593811035156","34.669593811035156"
"11260","32.45427322387695","32.45427322387695","32.45427322387695"
"11261","34.95594787597656","34.95594787597656","34.95594787597656"
"11262","27.1946964263916","27.1946964263916","27.1946964263916"
"11263","24.834548950195312","24.834548950195312","24.834548950195312"
"11264","37.15711212158203","37.15711212158203","37.15711212158203"
"11265","32.30992126464844","32.30992126464844","32.30992126464844"
"11266","34.36118698120117","34.36118698120117","34.36118698120117"
"11267","36.30928421020508","36.30928421020508","36.30928421020508"
"11268","35.99081039428711","35.99081039428711","35.99081039428711"
"11269","28.762449264526367","28.762449264526367","28.762449264526367"
"11270","33.46723937988281","33.46723937988281","33.46723937988281"
"11271","31.35064125061035","31.35064125061035","31.35064125061035"
"11272","35.77095031738281","35.77095031738281","35.77095031738281"
"11273","30.75096321105957","30.75096321105957","30.75096321105957"
"11274","40.28696060180664","40.28696060180664","40.28696060180664"
"11275","38.46281433105469","38.46281433105469","38.46281433105469"
"11276","44.296287536621094","44.296287536621094","44.296287536621094"
"11277","36.967803955078125","36.967803955078125","36.967803955078125"
"11278","27.72658920288086","27.72658920288086","27.72658920288086"
"11279","40.044437408447266","40.044437408447266","40.044437408447266"
"11280","31.191545486450195","31.191545486450195","31.191545486450195"
"11281","28.142559051513672","28.142559051513672","28.142559051513672"
"11282","41.804561614990234","41.804561614990234","41.804561614990234"
"11283","41.04216766357422","41.04216766357422","41.04216766357422"
"11284","31.520193099975586","31.520193099975586","31.520193099975586"
"11285","40.02473831176758","40.02473831176758","40.02473831176758"
"11286","34.74470520019531","34.74470520019531","34.74470520019531"
"11287","35.95407485961914","35.95407485961914","35.95407485961914"
"11288","31.760807037353516","31.760807037353516","31.760807037353516"
"11289","41.319908142089844","41.319908142089844","41.319908142089844"
"11290","43.17363739013672","43.17363739013672","43.17363739013672"
"11291","38.43537139892578","38.43537139892578","38.43537139892578"
"11292","35.69895553588867","35.69895553588867","35.69895553588867"
"11293","40.763511657714844","40.763511657714844","40.763511657714844"
"11294","37.1562614440918","37.1562614440918","37.1562614440918"
"11295","37.867183685302734","37.867183685302734","37.867183685302734"
"11296","41.559242248535156","41.559242248535156","41.559242248535156"
"11297","33.31513977050781","33.31513977050781","33.31513977050781"
"11298","39.32884979248047","39.32884979248047","39.32884979248047"
"11299","29.295434951782227","29.295434951782227","29.295434951782227"
"11300","43.15312194824219","43.15312194824219","43.15312194824219"
"11301","26.227170944213867","26.227170944213867","26.227170944213867"
"11302","34.931392669677734","34.931392669677734","34.931392669677734"
"11303","31.80337142944336","31.80337142944336","31.80337142944336"
"11304","30.45914077758789","30.45914077758789","30.45914077758789"
"11305","34.265899658203125","34.265899658203125","34.265899658203125"
"11306","29.72515106201172","29.72515106201172","29.72515106201172"
"11307","33.761592864990234","33.761592864990234","33.761592864990234"
"11308","31.970638275146484","31.970638275146484","31.970638275146484"
"11309","30.03035545349121","30.03035545349121","30.03035545349121"
"11310","31.473093032836914","31.473093032836914","31.473093032836914"
"11311","38.78441619873047","38.78441619873047","38.78441619873047"
"11312","45.5898551940918","45.5898551940918","45.5898551940918"
"11325","39.451141357421875","39.451141357421875","39.451141357421875"
"11326","34.141090393066406","34.141090393066406","34.141090393066406"
"11327","42.81132125854492","42.81132125854492","42.81132125854492"
"11328","27.412992477416992","27.412992477416992","27.412992477416992"
"11329","39.67942428588867","39.67942428588867","39.67942428588867"
"11330","41.62794876098633","41.62794876098633","41.62794876098633"
"11331","30.419593811035156","30.419593811035156","30.419593811035156"
"11332","41.20258331298828","41.20258331298828","41.20258331298828"
"11333","35.3985595703125","35.3985595703125","35.3985595703125"
"11334","33.57546615600586","33.57546615600586","33.57546615600586"
"11335","29.826030731201172","29.826030731201172","29.826030731201172"
"11336","41.551353454589844","41.551353454589844","41.551353454589844"
"11337","33.78091049194336","33.78091049194336","33.78091049194336"
"11338","38.72414779663086","38.72414779663086","38.72414779663086"
"11339","33.716697692871094","33.716697692871094","33.716697692871094"
"11340","31.86054039001465","31.86054039001465","31.86054039001465"
"11341","36.372528076171875","36.372528076171875","36.372528076171875"
"11342","31.260711669921875","31.260711669921875","31.260711669921875"
"11343","31.812318801879883","31.812318801879883","31.812318801879883"
"11344","41.4482307434082","41.4482307434082","41.4482307434082"
"11345","34.86994171142578","34.86994171142578","34.86994171142578"
"11346","34.02696228027344","34.02696228027344","34.02696228027344"
"11347","41.72942352294922","41.72942352294922","41.72942352294922"
"11348","37.595035552978516","37.595035552978516","37.595035552978516"
"11349","34.86277770996094","34.86277770996094","34.86277770996094"
"11350","32.689117431640625","32.689117431640625","32.689117431640625"
"11351","32.8615837097168","32.8615837097168","32.8615837097168"
"11352","43.76518630981445","43.76518630981445","43.76518630981445"
"11353","31.471738815307617","31.471738815307617","31.471738815307617"
"11354","42.97831344604492","42.97831344604492","42.97831344604492"
"11355","35.092281341552734","35.092281341552734","35.092281341552734"
"11356","32.423824310302734","32.423824310302734","32.423824310302734"
"11357","36.884342193603516","36.884342193603516","36.884342193603516"
"11358","32.20218276977539","32.20218276977539","32.20218276977539"
"11359","30.015270233154297","30.015270233154297","30.015270233154297"
"11360","30.537878036499023","30.537878036499023","30.537878036499023"
"11361","31.835689544677734","31.835689544677734","31.835689544677734"
"11362","35.165382385253906","35.165382385253906","35.165382385253906"
"11363","35.1289176940918","35.1289176940918","35.1289176940918"
"11364","28.423233032226562","28.423233032226562","28.423233032226562"
"11365","31.69394874572754","31.69394874572754","31.69394874572754"
"11366","24.455440521240234","24.455440521240234","24.455440521240234"
"11367","29.616249084472656","29.616249084472656","29.616249084472656"
"11368","36.18712615966797","36.18712615966797","36.18712615966797"
"11369","33.39326858520508","33.39326858520508","33.39326858520508"
"11370","33.165016174316406","33.165016174316406","33.165016174316406"
"11371","39.43661117553711","39.43661117553711","39.43661117553711"
"11372","33.712764739990234","33.712764739990234","33.712764739990234"
"11373","33.578208923339844","33.578208923339844","33.578208923339844"
"11374","38.77679443359375","38.77679443359375","38.77679443359375"
"11375","35.62471008300781","35.62471008300781","35.62471008300781"
"11376","35.18189239501953","35.18189239501953","35.18189239501953"
"11377","38.49064636230469","38.49064636230469","38.49064636230469"
"11378","44.05881118774414","44.05881118774414","44.05881118774414"
"11379","33.85369110107422","33.85369110107422","33.85369110107422"
"11380","31.72269630432129","31.72269630432129","31.72269630432129"
"11381","40.695220947265625","40.695220947265625","40.695220947265625"
"11382","35.861881256103516","35.861881256103516","35.861881256103516"
"11383","40.52956771850586","40.52956771850586","40.52956771850586"
"11384","40.779884338378906","40.779884338378906","40.779884338378906"
"11385","30.01877212524414","30.01877212524414","30.01877212524414"
"11386","35.60245895385742","35.60245895385742","35.60245895385742"
"11387","34.72453689575195","34.72453689575195","34.72453689575195"
"11388","34.33418655395508","34.33418655395508","34.33418655395508"
"11389","37.40907669067383","37.40907669067383","37.40907669067383"
"11390","35.95400619506836","35.95400619506836","35.95400619506836"
"11391","34.96663284301758","34.96663284301758","34.96663284301758"
"11392","37.414154052734375","37.414154052734375","37.414154052734375"
"11393","32.09455490112305","32.09455490112305","32.09455490112305"
"11394","34.5899543762207","34.5899543762207","34.5899543762207"
"11395","36.91289138793945","36.91289138793945","36.91289138793945"
"11396","31.264413833618164","31.264413833618164","31.264413833618164"
"11397","35.375572204589844","35.375572204589844","35.375572204589844"
"11398","39.85825729370117","39.85825729370117","39.85825729370117"
"11399","38.92008590698242","38.92008590698242","38.92008590698242"
"11400","58.5906982421875","58.5906982421875","58.5906982421875"
"11401","42.83916091918945","42.83916091918945","42.83916091918945"
"11402","40.57188415527344","40.57188415527344","40.57188415527344"
"11403","50.71497344970703","50.71497344970703","50.71497344970703"
"11404","49.80548858642578","49.80548858642578","49.80548858642578"
"11405","40.25323486328125","40.25323486328125","40.25323486328125"
"11406","42.190223693847656","42.190223693847656","42.190223693847656"
"11407","50.651039123535156","50.651039123535156","50.651039123535156"
"11408","37.798954010009766","37.798954010009766","37.798954010009766"
"11409","44.70881652832031","44.70881652832031","44.70881652832031"
"11410","56.6161003112793","56.6161003112793","56.6161003112793"
"11411","42.524967193603516","42.524967193603516","42.524967193603516"
"11412","40.353939056396484","40.353939056396484","40.353939056396484"
"11413","37.371978759765625","37.371978759765625","37.371978759765625"
"11414","36.326168060302734","36.326168060302734","36.326168060302734"
"11415","42.78469467163086","42.78469467163086","42.78469467163086"
"11416","43.80664825439453","43.80664825439453","43.80664825439453"
"11417","37.101104736328125","37.101104736328125","37.101104736328125"
"11418","43.97066879272461","43.97066879272461","43.97066879272461"
"11419","37.82786178588867","37.82786178588867","37.82786178588867"
"11420","36.10211181640625","36.10211181640625","36.10211181640625"
"11421","38.83690643310547","38.83690643310547","38.83690643310547"
"11422","48.07106399536133","48.07106399536133","48.07106399536133"
"11423","32.15102767944336","32.15102767944336","32.15102767944336"
"11424","33.413848876953125","33.413848876953125","33.413848876953125"
"11437","42.395179748535156","42.395179748535156","42.395179748535156"
"11438","38.74948501586914","38.74948501586914","38.74948501586914"
"11439","41.652687072753906","41.652687072753906","41.652687072753906"
"11440","44.25033187866211","44.25033187866211","44.25033187866211"
"11441","40.126220703125","40.126220703125","40.126220703125"
"11442","38.831703186035156","38.831703186035156","38.831703186035156"
"11443","42.79894256591797","42.79894256591797","42.79894256591797"
